period,year,taxa,device,station,succ,weight,lat,mic
4,2016,E. nilssonii,SEI2,Seili,1,436,60.23959333,1
4,2016,E. nilssonii,SEI3,Seili,153,436,60.23959333,1
4,2016,E. nilssonii,TVA1,Tvarminne,63,449,59.84394167,1
4,2016,E. nilssonii,TVA2,Tvarminne,37,449,59.84394167,1
4,2016,E. nilssonii,TVA3,Tvarminne,25,449,59.84394167,1
4,2016,Myotis sp.,HUS1,Huso,13,437,60.27874333,1
4,2016,Myotis sp.,HUS2,Huso,150,437,60.27874333,1
4,2016,Myotis sp.,HUS3,Huso,24,437,60.27874333,1
4,2016,Myotis sp.,HYY1,Hyytiala,4,379,61.84478167,1
4,2016,Myotis sp.,HYY2,Hyytiala,27,379,61.84478167,1
4,2016,Myotis sp.,HYY3,Hyytiala,52,379,61.84478167,1
4,2016,Myotis sp.,KON2,Konnevesi,9,346,62.61605,1
4,2016,Myotis sp.,KON3,Konnevesi,9,346,62.61605,1
4,2016,Myotis sp.,LAM1,Lammi,24,411,61.05408333,1
4,2016,Myotis sp.,LAM2,Lammi,4,411,61.05408333,1
4,2016,Myotis sp.,LAM3,Lammi,131,411,61.05408333,1
4,2016,Myotis sp.,OYO1,Oulu,0,177,65.05938167,1
4,2016,Myotis sp.,SEI1,Seili,28,436,60.23959333,1
4,2016,Myotis sp.,SEI2,Seili,261,436,60.23959333,1
4,2016,Myotis sp.,SEI3,Seili,5,436,60.23959333,1
4,2016,Myotis sp.,TVA1,Tvarminne,217,449,59.84394167,1
4,2016,Myotis sp.,TVA2,Tvarminne,226,449,59.84394167,1
4,2016,Myotis sp.,TVA3,Tvarminne,50,449,59.84394167,1
4,2016,P. nathusii,HUS1,Huso,4,437,60.27874333,1
4,2016,P. nathusii,HUS2,Huso,2,437,60.27874333,1
4,2016,P. nathusii,HUS3,Huso,18,437,60.27874333,1
4,2016,P. nathusii,HYY1,Hyytiala,0,379,61.84478167,1
4,2016,P. nathusii,HYY2,Hyytiala,0,379,61.84478167,1
4,2016,P. nathusii,HYY3,Hyytiala,0,379,61.84478167,1
4,2016,P. nathusii,KON2,Konnevesi,0,346,62.61605,1
4,2016,P. nathusii,KON3,Konnevesi,0,346,62.61605,1
4,2016,P. nathusii,LAM1,Lammi,0,411,61.05408333,1
4,2016,P. nathusii,LAM2,Lammi,0,411,61.05408333,1
4,2016,P. nathusii,LAM3,Lammi,0,411,61.05408333,1
4,2016,P. nathusii,OYO1,Oulu,0,177,65.05938167,1
4,2016,P. nathusii,SEI1,Seili,0,436,60.23959333,1
4,2016,P. nathusii,SEI2,Seili,0,436,60.23959333,1
4,2016,P. nathusii,SEI3,Seili,2,436,60.23959333,1
4,2016,P. nathusii,TVA1,Tvarminne,51,449,59.84394167,1
4,2016,P. nathusii,TVA2,Tvarminne,23,449,59.84394167,1
4,2016,P. nathusii,TVA3,Tvarminne,10,449,59.84394167,1
4,2017,E. nilssonii,HUS1,Huso,186,310,60.27874333,1
4,2017,E. nilssonii,HUS3,Huso,17,310,60.27874333,1
4,2017,E. nilssonii,HYY2,Hyytiala,14,379,61.84478167,1
4,2017,E. nilssonii,HYY3,Hyytiala,14,379,61.84478167,1
4,2017,E. nilssonii,KON1,Konnevesi,38,271,62.61605,1
4,2017,E. nilssonii,KON2,Konnevesi,1,271,62.61605,1
4,2017,Myotis sp.,HUS1,Huso,10,310,60.27874333,1
4,2017,Myotis sp.,HUS3,Huso,57,310,60.27874333,1
4,2017,Myotis sp.,HYY2,Hyytiala,27,379,61.84478167,1
